#,Ticker,Company Name,Market Cap,Close,Previous Close,Change,% Change,Volume,Avg Volume,Relative Volume,Avg Dollar Volume,ADR %,Relative Measured Volatility,21 EMA,50 EMA,150 EMA,200 EMA,200 EMA 1M,52 Week Low,52 Week High,Sector,Industry,Exchange,Pocket Pivot,RS New High,Tight Range,Inside Day,Think 40,Episodic Pivot,RS Score,RS STS %,RS Rating,RS Rating 3M,RS Rating 6M,RS Rating 1Y,AS Rating 1M,AS Rating 3M,AS Rating 6M,AS Rating 1Y,Sector Rank,Industry Rank,Industry Rank By AS
2400,QCRH,"QCR Holdings, Inc.",1222446976,72.2,73.96,-1.76,-2.38,173800,93980,1.85,6448466,2.5,66.37,70.3,69.16,70.96,70.93,71.26,60.83,96.08,Financial Services,Banks - Regional,NGM,0,0,0,0,1,0,0,71,36,49,47,38,38,26,30,45,7,52,61
2401,GASS,StealthGas Inc.,240361552,6.5,6.61,-0.11,-1.66,50000,90668,0.54,560812,3.21,24.24,6.51,6.23,5.95,5.95,5.8,4.82,7.26,Industrials,Marine Shipping,NMS,0,0,0,1,0,0,0,19,36,33,24,38,20,26,46,37,4,122,116
2402,NUW,Nuveen AMT-Free Municipal Value Fund,244317184,13.61,13.64,-0.03,-0.23,44900,49366,0.89,671186,0.73,35.29,13.66,13.61,13.55,13.51,13.47,13.04,14.38,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,0,5,36,60,47,38,38,26,46,45,7,79,82
2403,NRIM,"Northrim BanCorp, Inc.",514270912,93.15,96.78,-3.63,-3.75,54200,63482,0.84,5755894,2.52,69.06,93.65,89.56,81.73,78.77,75.53,58.49,100.21,Financial Services,Banks - Regional,NMS,0,0,0,1,0,0,0,33,36,68,47,38,38,26,46,51,7,52,61
2404,BLW,BlackRock Limited Duration Income Trust,533679360,14.1,14.06,0.04,0.31,41900,78590,0.52,1098208,0.57,0.0,14.1,13.96,13.69,13.56,13.44,12.48,14.63,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,0,10,36,60,47,38,38,26,46,45,7,79,82
2405,NMZ,Nuveen Municipal High Income Opportunity Fund,1179785216,10.25,10.24,0.01,0.05,237600,262272,0.89,2708791,0.71,0.0,10.33,10.34,10.43,10.41,10.43,9.36,11.9,Financial Services,Asset Management,NYQ,0,0,1,0,0,0,0,5,36,53,61,64,31,39,38,52,7,79,82
2406,ALX,"Alexander's, Inc.",1209048704,236.73,240.36,-3.63,-1.51,70700,55332,1.21,12524741,2.11,36.56,230.19,223.7,212.91,210.27,206.05,184.76,251.63,Real Estate,REIT - Retail,NYQ,0,0,0,1,1,0,0,86,36,68,19,38,38,26,46,45,13,107,121
2407,OACC,Oaktree Acquisition Corp. III Life Sciences,256890256,10.45,10.44,0.01,0.1,1300,91092,0.01,952087,0.43,70.59,10.46,10.43,0.0,0.0,0.0,9.95,10.85,Financial Services,Shell Companies,NGM,0,0,1,1,0,0,0,33,36,68,47,38,28,26,46,45,7,94,119
2408,RLTY,Cohen & Steers Real Estate Opportunities & Income Fund,254514928,15.22,15.38,-0.16,-1.04,53500,60788,0.88,914220,1.51,65.22,15.24,15.08,14.86,14.74,14.62,12.9,17.77,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,0,10,36,63,47,38,38,26,46,45,7,79,82
2409,MMT,MFS Multimarket Income Trust,254951296,4.64,4.63,0.01,0.18,113500,85946,1.32,396298,0.84,71.43,4.65,4.61,4.53,4.5,4.46,4.31,4.9,Financial Services,Asset Management,NYQ,0,0,1,0,0,0,0,10,36,63,47,38,38,26,46,45,7,79,82
2410,JCE,Nuveen Core Equity Alpha Fund,259577200,15.42,15.47,-0.05,-0.32,21300,29186,0.73,435438,1.41,29.09,15.24,14.93,14.57,14.41,14.23,12.51,16.58,Financial Services,Asset Management,NYQ,1,0,0,1,0,0,0,67,36,56,47,38,38,26,46,45,7,79,82
2411,SABA,Saba Capital Income & Opportunities Fund II,254288688,9.17,9.14,0.03,0.33,36500,56230,0.64,495325,1.31,22.96,9.06,8.87,8.57,8.44,8.29,7.72,9.43,Financial Services,Asset Management,NYQ,0,0,1,1,1,0,0,29,36,68,47,38,38,26,46,45,7,79,82
2412,ALCO,"Alico, Inc.",247679808,32.41,32.62,-0.21,-0.64,20900,41546,0.49,1306333,2.39,21.5,32.26,31.48,29.93,29.47,28.85,24.23,34.31,Consumer Defensive,Farm Products,NMS,0,0,0,0,0,0,0,38,36,68,47,25,38,26,46,45,11,130,107
2413,PRK,Park National Corporation,2742158592,169.36,176.14,-6.78,-3.85,133200,66544,1.75,11098432,1.98,100.0,170.42,165.64,162.35,160.72,158.79,137.97,207.99,Financial Services,Banks - Regional,ASE,0,0,0,1,1,0,0,48,36,53,47,38,38,26,46,45,7,52,61
2414,SEB,Seaboard Corporation,2942316032,3030.02,3024.8,5.22,0.17,1400,2292,0.49,6314559,2.86,1.64,2919.29,2802.27,2743.71,2774.56,2742.08,2365.0,3300.0,Industrials,Conglomerates,ASE,0,0,0,1,1,0,0,100,36,45,9,17,38,26,46,39,4,90,84
2415,PKBK,"Parke Bancorp, Inc.",242669216,20.49,21.06,-0.57,-2.71,23100,20496,1.07,405614,2.49,89.69,20.5,19.9,19.44,19.29,19.04,16.94,24.29,Financial Services,Banks - Regional,NCM,0,0,0,1,0,1,0,43,36,58,47,38,38,26,46,45,7,52,61
2416,TSBK,"Timberland Bancorp, Inc.",251655776,31.85,32.69,-0.84,-2.57,13200,10424,1.11,324885,2.29,45.73,31.69,31.13,30.36,30.04,29.7,26.09,33.98,Financial Services,Banks - Regional,NGM,1,0,0,1,1,0,0,33,36,68,47,38,38,26,46,45,7,52,61
2417,TDF,"Templeton Dragon Fund, Inc.",257586480,10.16,10.0,0.16,1.6,116100,51518,2.24,497096,1.46,11.76,9.94,9.75,9.27,9.11,8.92,7.49,10.41,Financial Services,Asset Management,NYQ,1,0,1,0,1,1,0,62,36,68,35,29,38,26,46,45,7,79,82
2418,NMG,Nouveau Monde Graphite Inc.,266456736,1.75,1.78,-0.03,-1.69,49400,45286,1.09,80306,3.31,30.77,1.72,1.73,1.72,1.74,1.75,1.22,2.58,Basic Materials,Other Industrial Metals & Mining,NYQ,1,0,1,0,0,1,0,62,36,45,47,6,28,26,28,36,5,29,14
2419,EMP,"Entergy Mississippi, Inc. 1M BD 66",176013760,20.31,20.57,-0.26,-1.26,14607,14607,0.98,296668,0.94,,0.0,0.0,0.0,0.0,0.0,7.63,20.5,N/A,N/A,NYQ,0,0,0,0,0,0,0,100,36,68,47,38,38,26,46,45,10,87,94
2420,JYNT,The Joint Corp.,173227696,11.32,11.45,-0.13,-1.14,51000,67194,0.76,744215,5.32,0.0,11.55,11.27,11.19,11.25,11.18,9.58,15.32,Healthcare,Medical Care Facilities,NCM,0,0,0,1,0,0,0,5,36,45,24,38,28,26,46,22,9,115,128
2421,VBF,Invesco Bond Fund,175603792,15.37,15.39,-0.02,-0.13,65300,29526,2.21,454274,0.79,70.0,15.45,15.38,15.3,15.26,15.21,14.33,17.48,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,0,10,36,56,35,38,28,26,46,39,7,79,82
2422,RCKY,"Rocky Brands, Inc.",172129184,23.07,23.64,-0.57,-2.41,50800,65318,0.67,1427214,3.72,63.64,22.95,21.73,21.6,22.15,22.01,11.93,37.8,Consumer Cyclical,Footwear & Accessories,NMS,1,0,0,0,1,0,0,57,36,4,10,47,38,34,46,14,8,105,80
2423,FLC,Flaherty & Crumrine Total Return Fund Inc.,179124976,17.13,17.13,-0.0,-0.0,22300,21210,1.05,353479,0.66,11.11,16.94,16.71,16.35,16.15,15.98,14.8,17.48,Financial Services,Asset Management,NYQ,0,0,1,1,1,0,0,52,36,68,47,38,38,26,46,45,7,79,82
2424,VPV,Invesco Pennsylvania Value Municipal Income Trust,180151776,10.08,10.1,-0.02,-0.2,18100,35626,0.51,351494,0.93,0.28,10.0,9.93,9.96,9.96,9.95,9.5,11.41,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,0,38,36,58,39,38,38,26,46,39,7,79,82
2425,SPKL,Spark I Acquisition Corporation,179329328,10.92,10.93,-0.01,-0.09,41200,74000,0.56,805440,0.46,10.91,10.92,10.88,10.77,10.72,10.68,10.37,11.95,Financial Services,Shell Companies,NGM,0,0,1,1,1,0,0,24,36,68,47,38,38,26,46,45,7,94,119
2426,TEVA,Teva Pharmaceutical Industries Limited,18725738496,16.04,16.42,-0.38,-2.31,12003400,11883830,1.0,202788012,2.55,100.0,16.74,16.73,16.81,16.72,16.71,12.47,22.8,Healthcare,Drug Manufacturers - Specialty & Generic,NYQ,0,0,1,0,0,0,0,5,36,25,90,96,13,64,14,32,9,54,95
2427,DIAX,Nuveen Dow 30 Dynamic Overwrite Fund,516409984,14.2,14.3,-0.1,-0.7,51700,65752,0.79,916026,0.95,26.32,14.18,14.02,13.96,13.9,13.84,12.42,15.84,Financial Services,Asset Management,NYQ,0,0,0,1,0,0,0,5,36,63,47,38,38,26,40,45,7,79,82
2428,EOS,Eaton Vance Enhanced Equity Income Fund II,1276408320,24.1,24.22,-0.12,-0.49,111300,86234,1.28,2001046,0.99,38.1,23.87,23.19,22.26,21.9,21.47,17.56,24.98,Financial Services,Asset Management,NYQ,1,0,0,1,1,0,0,19,36,60,47,38,38,26,46,45,7,79,82
2429,FTHY,First Trust High Yield Opportunities 2027 Term Fund,537253504,14.61,14.61,-0.0,-0.0,74600,81616,0.91,1163410,0.72,0.0,14.55,14.33,13.98,13.84,13.68,12.84,15.13,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,0,19,36,63,47,38,38,26,46,45,7,79,82
2430,FMNB,Farmers National Banc Corp.,519438912,13.8,14.2,-0.4,-2.82,85200,90316,0.89,1218957,2.13,69.09,13.88,13.54,13.4,13.36,13.26,11.58,16.32,Financial Services,Banks - Regional,NCM,0,0,0,1,0,0,0,48,36,51,37,38,38,26,46,45,7,52,61
2431,INNV,InnovAge Holding Corp.,564354304,4.18,4.31,-0.13,-3.02,45300,40416,1.09,159133,5.7,33.85,4.07,3.88,3.91,4.06,4.07,2.6,6.69,Healthcare,Medical Care Facilities,NMS,0,0,0,1,0,0,0,81,36,13,5,38,38,26,46,15,9,115,128
2432,SDHI,Siddhi Acquisition Corp.,351515424,10.09,10.09,0.0,0.0,123100,115321,0.93,1164054,0.07,50.0,10.1,0.0,0.0,0.0,0.0,10.0,10.14,Financial Services,Shell Companies,NGM,0,0,0,1,0,0,0,29,36,68,47,38,31,32,51,49,7,94,119
2433,BGR,BlackRock Energy and Resources Trust,348553824,13.35,13.42,-0.07,-0.54,74600,83018,0.89,1062388,1.31,32.56,13.31,12.99,12.68,12.58,12.41,11.08,13.94,Financial Services,Asset Management,NYQ,1,0,1,1,1,0,0,5,36,46,47,38,38,26,46,45,7,79,82
2434,NAN,Nuveen New York Quality Municipal Income Fund,349527104,11.33,11.35,-0.02,-0.16,72700,60028,1.21,675251,0.6,54.55,11.37,11.29,11.14,11.05,10.98,10.69,11.93,Financial Services,Asset Management,NYQ,1,0,1,1,0,0,0,5,36,68,47,38,38,26,46,45,7,79,82
2435,TACH,Titan Acquisition Corp,347414976,10.07,10.07,-0.0,-0.0,138000,67350,2.05,676627,0.09,16.67,10.07,0.0,0.0,0.0,0.0,10.0,10.1,Financial Services,Shell Companies,NGM,0,0,0,1,0,0,0,29,36,68,47,38,38,26,46,45,7,94,119
2436,WTBA,"West Bancorporation, Inc.",330004352,19.5,20.47,-0.97,-4.74,22600,30748,0.73,604096,2.84,100.0,20.02,19.8,19.9,19.8,19.78,17.33,24.85,Financial Services,Banks - Regional,NMS,0,0,0,0,0,0,0,10,36,68,47,38,38,26,36,45,7,52,61
2437,FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",351511584,12.71,12.74,-0.03,-0.26,53600,47098,1.13,574773,0.94,28.57,12.57,12.29,11.99,11.88,11.72,10.37,13.39,Financial Services,Asset Management,NYQ,1,0,1,1,1,0,0,29,36,53,47,38,38,26,46,45,7,79,82
2438,MCR,MFS Charter Income Trust,263781632,6.32,6.33,-0.01,-0.09,129200,61022,2.11,382589,0.81,100.0,6.33,6.26,6.15,6.1,6.05,5.57,6.58,Financial Services,Asset Management,NYQ,1,0,1,1,0,0,0,5,36,63,47,38,38,26,46,45,7,79,82
2439,CB,Chubb Limited,110478204928,275.68,280.2,-4.52,-1.61,1246000,1549002,0.62,445411198,1.6,15.38,282.84,285.21,282.62,279.73,279.03,252.16,306.91,Financial Services,Insurance - Property & Casualty,NYQ,0,0,1,1,0,0,0,5,36,83,55,75,17,13,63,59,7,59,143
2440,RMM,Rivernorth Managed Duration Municipal Income Fund Inc.,277341376,14.05,13.93,0.12,0.87,106800,76344,1.39,1039812,0.76,45.45,13.61,13.6,13.87,13.93,14.01,12.55,16.37,Financial Services,Asset Management,NYQ,1,0,0,1,1,0,0,90,36,43,47,38,38,26,40,38,7,79,82
2441,UNIT,Uniti Group Inc.,1111902080,4.53,4.7,-0.17,-3.62,2854300,2035372,1.4,8974783,3.43,100.0,4.38,4.44,4.75,4.8,4.91,3.49,6.31,Real Estate,REIT - Specialty,NMS,0,0,0,0,0,0,0,95,36,41,70,5,82,33,20,79,13,84,85
2442,GIC,Global Industrial Company,1040736640,27.13,27.64,-0.51,-1.85,77700,75196,0.85,2017803,2.05,24.63,27.49,26.61,26.14,26.65,26.46,20.79,36.17,Industrials,Industrial Distribution,NYQ,0,0,0,0,1,0,0,5,36,25,5,19,38,26,46,26,4,49,34
2443,NSSC,"Napco Security Technologies, Inc.",1076823296,30.2,30.58,-0.38,-1.24,194400,385796,0.42,10714639,2.86,22.94,29.62,28.32,29.43,30.67,30.91,19.0,58.09,Industrials,Security & Protection Services,NMS,0,0,0,0,1,0,0,76,36,7,17,97,79,84,28,7,4,74,46
2444,PDX,PIMCO Dynamic Income Strategy Fund,1108731136,24.8,25.1,-0.3,-1.2,84200,85074,0.99,1995064,1.55,30.94,24.47,23.82,23.28,22.99,22.63,19.26,32.88,Financial Services,Asset Management,NYQ,0,0,1,0,1,0,0,48,36,35,47,38,38,26,20,45,7,79,82
2445,PFBC,Preferred Bank,1123701248,90.43,92.76,-2.33,-2.51,104000,96382,1.08,8124958,2.24,69.17,88.26,85.61,83.61,82.65,81.6,71.9,99.78,Financial Services,Banks - Regional,NMS,0,0,0,1,1,0,0,71,36,63,47,38,38,26,46,45,7,52,61
2446,RNP,"Cohen & Steers REIT and Preferred Income Fund, Inc.",1086242944,22.69,22.78,-0.09,-0.41,115800,84752,1.36,1859028,1.24,34.48,22.5,22.02,21.4,21.17,20.87,19.0,24.41,Financial Services,Asset Management,NYQ,0,0,0,1,1,0,0,29,36,68,37,38,38,26,46,45,7,79,82
2447,PTA,Cohen & Steers Tax-Advantaged Preferred Securities and Income Fund,1103811712,19.97,19.93,0.04,0.22,77300,94424,0.81,1847241,0.87,53.69,19.85,19.58,19.24,19.09,18.92,17.4,21.28,Financial Services,Asset Management,NYQ,0,0,1,0,1,0,0,29,36,56,47,38,38,26,46,45,7,79,82
2448,RIV,"RiverNorth Opportunities Fund, Inc.",259684784,12.09,12.2,-0.11,-0.89,88700,60556,1.46,726864,0.91,100.0,12.19,11.97,11.6,11.46,11.3,10.11,12.96,Financial Services,Asset Management,NYQ,0,0,1,1,1,0,0,5,36,53,47,38,38,26,46,45,7,79,82
2449,EFSI,"Eagle Financial Services, Inc.",174312640,32.41,33.35,-0.94,-2.82,14200,33180,0.39,1017262,3.06,55.15,31.98,31.5,31.84,31.83,31.9,28.7,36.93,Financial Services,Banks - Regional,NCM,0,0,0,0,1,0,0,57,36,53,47,38,38,26,28,45,7,52,61
2450,IDE,"Voya Infrastructure, Industrials and Materials Fund",177328704,11.7,11.75,-0.05,-0.43,75500,49312,1.52,551669,0.73,42.86,11.53,11.2,10.58,10.39,10.13,8.75,11.77,Financial Services,Asset Management,NYQ,1,0,1,1,1,0,0,43,36,68,47,38,38,26,46,45,7,79,82
2451,WSBF,"Waterstone Financial, Inc.",251605840,13.19,13.56,-0.37,-2.73,36600,49686,0.68,649991,1.92,86.63,13.54,13.26,13.16,13.14,13.04,11.61,16.86,Financial Services,Banks - Regional,NMS,0,0,0,0,0,0,0,5,36,58,31,38,28,26,46,45,7,52,61
2452,PAGS,PagSeguro Digital Ltd.,2565644288,8.59,8.67,-0.08,-0.92,3993500,6394870,0.56,58313988,4.15,13.46,9.09,9.02,8.77,8.88,8.79,6.11,14.82,Technology,Software - Infrastructure,NYQ,0,0,0,0,0,0,0,5,36,58,3,79,57,35,87,11,1,44,86
2453,DBP,Invesco DB Precious Metals Fund,243779056,76.18,76.57,-0.39,-0.51,12700,11538,1.1,861480,0.75,29.49,75.87,74.83,70.26,68.29,66.6,57.22,77.86,Exchange Traded Fund,Exchange Traded Fund,PCX,0,0,1,1,0,0,0,38,36,68,47,38,24,26,46,45,3,50,111
2454,OZ,"Belpointe PREP, LLC",243037904,65.88,65.88,-0.0,-0.0,0,2134,0.07,138844,0.88,0.0,65.64,65.23,65.3,65.55,65.54,56.77,82.89,Real Estate,Real Estate - Development,ASE,0,0,1,1,0,1,0,43,36,58,47,13,28,26,46,45,13,139,104
2455,NCZ,Virtus Convertible & Income Fund II,240144720,12.62,12.75,-0.13,-1.02,107800,52650,2.04,640332,1.25,85.04,12.55,12.21,11.82,11.71,11.52,10.23,13.44,Financial Services,Asset Management,NYQ,1,0,0,0,1,0,0,19,36,49,47,38,38,26,46,45,7,79,82
2456,PSF,"Cohen & Steers Select Preferred and Income Fund, Inc.",242729072,20.18,20.25,-0.07,-0.37,23300,25642,0.88,502882,0.63,80.95,20.08,19.78,19.46,19.32,19.15,17.93,21.6,Financial Services,Asset Management,NYQ,1,0,1,0,1,0,0,5,36,58,47,38,38,26,46,45,7,79,82
2457,CQP,"Cheniere Energy Partners, L.P.",25911089152,53.53,54.99,-1.46,-2.66,209600,188070,1.01,10704872,2.41,45.49,55.61,56.87,56.83,55.97,56.07,47.0,68.42,Energy,Oil & Gas Midstream,NYQ,1,0,0,0,0,0,0,5,36,87,76,58,9,9,37,61,12,86,140
2458,NYAX,Nayax Ltd.,1613658624,43.47,42.84,0.63,1.47,4300,19314,0.21,861350,2.77,0.0,45.76,44.29,38.92,36.97,34.77,20.31,52.46,Technology,Software - Infrastructure,NMS,0,0,0,0,0,1,0,14,36,68,47,38,38,26,46,51,1,44,86
2459,VTMX,"Corporación Inmobiliaria Vesta, S.A.B. de C.V.",2191864064,25.37,25.14,0.23,0.91,94700,197610,0.45,5517969,2.12,42.28,26.81,27.01,26.64,26.94,26.96,21.3,32.46,Real Estate,Real Estate - Development,NYQ,0,0,0,0,0,0,0,10,36,33,8,19,7,48,65,19,13,139,104
2460,BBU,Brookfield Business Partners L.P.,2291321856,25.38,25.73,-0.36,-1.38,10000,17912,0.41,446529,3.18,47.46,25.63,24.94,23.69,23.26,22.71,18.45,27.47,Industrials,Conglomerates,NYQ,0,0,0,0,0,0,0,5,36,56,47,38,38,26,46,45,4,90,84
2461,FA,First Advantage Corporation,2858673920,16.46,17.18,-0.72,-4.19,668700,1118718,0.58,19196212,3.5,84.56,17.1,16.9,16.81,16.85,16.83,12.32,20.79,Industrials,Specialty Business Services,NMS,0,0,0,0,0,0,0,10,36,36,57,55,9,50,31,54,4,78,64
2462,NIC,"Nicolet Bankshares, Inc.",1902542592,126.17,130.46,-4.29,-3.29,213200,82050,2.41,10128661,2.26,88.11,125.98,122.27,114.65,111.39,108.31,85.68,133.0,Financial Services,Banks - Regional,NYQ,1,0,0,1,0,0,0,48,36,68,47,38,38,26,46,45,7,52,61
2463,GGAL,Grupo Financiero Galicia S.A.,7784531968,47.46,46.79,0.67,1.43,1103900,1379342,0.79,76355862,4.03,44.27,50.8,53.81,54.72,52.97,53.49,23.53,74.0,Financial Services,Banks - Regional,NCM,0,0,0,0,0,0,0,14,36,94,98,96,3,2,8,93,7,52,61
2464,ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",344005600,14.41,14.42,-0.01,-0.07,92800,81474,1.12,1146281,0.74,12.5,14.24,14.07,13.94,13.86,13.78,11.52,15.62,Financial Services,Asset Management,NYQ,1,0,1,1,1,0,0,57,36,45,47,38,38,26,46,45,7,79,82
2465,HPF,John Hancock Preferred Income Fund II,340269440,15.76,15.82,-0.06,-0.38,23400,37076,0.62,581557,0.79,46.99,15.76,15.7,15.77,15.73,15.73,14.56,19.0,Financial Services,Asset Management,NYQ,1,0,1,0,1,0,0,10,36,53,39,38,38,26,46,45,7,79,82
2466,GIG,GigCapital7 Corp.,346186336,10.39,10.36,0.03,0.3,432900,22564,18.24,233023,0.12,82.35,10.36,10.32,10.19,10.15,,9.89,10.43,Financial Services,Shell Companies,NGM,1,0,1,1,0,0,0,29,36,68,47,38,38,26,46,45,7,94,119
2467,SOR,Source Capital,363576480,44.34,44.01,0.33,0.75,66600,11282,5.83,481971,1.11,100.0,43.44,42.71,41.57,41.1,40.59,38.66,46.34,Financial Services,Asset Management,NYQ,1,0,1,0,1,0,0,90,36,68,47,38,38,26,46,45,7,79,82
2468,EFR,Eaton Vance Senior Floating-Rate Trust,357530784,12.11,12.08,0.03,0.23,60500,81528,0.72,968278,0.69,42.86,12.03,11.93,11.94,11.92,11.9,10.4,13.38,Financial Services,Asset Management,NYQ,1,0,1,0,0,0,0,29,36,49,47,38,38,26,38,45,7,79,82
2469,SPMC,"Sound Point Meridian Capital, Inc.",363993472,17.99,18.1,-0.11,-0.61,16400,25946,0.61,466747,1.87,11.54,17.93,18.03,18.36,18.35,18.49,16.26,22.3,N/A,N/A,NYQ,1,0,0,0,0,0,0,57,36,58,47,29,38,26,33,45,10,87,94
2470,MOV,"Movado Group, Inc.",359570688,16.17,16.65,-0.48,-2.88,112100,194030,0.5,3070507,2.62,28.85,16.07,15.83,16.72,17.33,17.65,12.85,26.59,Consumer Cyclical,Luxury Goods,NYQ,0,0,0,1,0,0,0,67,36,13,19,26,78,73,24,13,8,60,44
2471,AON,Aon plc,76092940288,352.38,359.82,-7.44,-2.07,1102400,1249358,0.88,446893315,1.75,34.45,356.24,359.67,363.37,360.82,362.1,295.79,412.97,Financial Services,Insurance Brokers,NYQ,0,0,1,0,0,0,0,5,36,86,69,22,31,10,41,71,7,138,131
2472,TWFG,"TWFG, Inc.",487513088,32.71,32.95,-0.24,-0.73,53500,86042,0.57,2978378,3.82,9.62,34.23,33.98,32.04,31.18,30.45,21.31,36.85,Financial Services,Insurance Brokers,NMS,0,0,0,1,0,0,0,10,36,68,47,38,12,26,46,45,7,138,131
2473,GUG,Guggenheim Active Allocation Fund,504265728,15.29,15.43,-0.14,-0.92,85300,75142,1.13,1147852,1.29,44.64,15.44,15.24,14.91,14.77,14.61,13.9,16.88,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,0,5,36,60,47,38,38,26,46,45,7,79,82
2474,CPAC,Cementos Pacasmayo S.A.A.,514576352,6.07,6.14,-0.07,-1.14,5100,7698,0.65,45631,2.83,16.87,6.03,5.9,5.72,5.65,5.57,5.1,6.65,Basic Materials,Building Materials,NYQ,0,0,0,1,1,1,0,33,36,60,47,38,38,26,46,45,5,93,92
2475,GNTY,"Guaranty Bancshares, Inc.",503513312,44.38,46.61,-2.23,-4.78,56300,48040,0.92,2047697,2.69,100.0,44.06,42.4,39.58,38.48,37.33,29.65,47.2,Financial Services,Banks - Regional,NYQ,0,0,0,1,0,0,0,57,36,68,47,38,38,26,46,45,7,52,61
2476,SIM,"Grupo Simec, S.A.B. de C.V.",4544812544,28.8,28.23,0.57,2.02,700,722,0.97,19711,0.77,0.0,27.75,27.34,27.11,27.32,27.28,22.15,31.0,Basic Materials,Steel,ASE,0,0,0,1,1,1,0,90,36,43,25,19,38,26,46,36,5,67,41
2477,WIA,Western Asset Inflation-Linked Income Fund,194974416,8.36,8.39,-0.03,-0.36,6300,24266,0.26,198793,0.76,18.18,8.33,8.24,8.07,8.0,7.92,7.93,8.61,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,0,24,36,68,47,38,38,26,46,45,7,79,82
2478,EHI,Western Asset Global High Income Fund Inc.,196039056,6.47,6.47,-0.0,-0.0,70300,85444,0.82,544980,0.79,33.57,6.47,6.41,6.34,6.31,6.27,6.11,7.35,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,0,14,36,60,47,38,38,26,46,45,7,79,82
2479,ETX,Eaton Vance Municipal Income 2028 Term Trust,196208976,18.02,18.02,-0.0,-0.01,18700,21806,0.86,394478,0.64,11.76,18.09,18.06,17.92,17.85,17.8,17.48,19.44,Financial Services,Asset Management,NYQ,1,0,1,1,0,0,0,14,36,68,47,38,28,26,46,45,7,79,82
2480,BATRA,"Atlanta Braves Holdings, Inc.",2911289600,48.99,50.04,-1.05,-2.1,81900,61974,1.29,2893140,2.3,39.78,48.25,46.53,44.42,44.0,42.97,38.67,50.5,Communication Services,Entertainment,NMS,1,0,0,0,1,0,0,38,36,68,26,38,38,26,46,45,2,28,60
2481,TRVG,trivago N.V.,251386880,3.57,3.57,-0.0,-0.0,78000,92100,0.35,406181,4.55,14.23,3.77,3.94,3.66,3.48,3.42,1.6,5.83,Communication Services,Internet Content & Information,NMS,0,0,0,1,0,0,0,14,36,74,47,7,6,26,53,51,2,38,55
2482,PMM,Putnam Managed Municipal Income Trust,264403184,5.92,5.95,-0.03,-0.5,112400,72434,1.55,427451,0.94,100.0,5.93,5.92,5.96,5.95,5.96,5.66,6.61,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,0,10,36,60,37,38,38,26,46,45,7,79,82
2483,NVEC,NVE Corporation,376573664,77.85,76.52,1.33,1.74,97500,70412,1.36,5122198,2.9,39.29,74.39,71.53,70.17,70.63,69.88,51.5,89.98,Technology,Semiconductors,NCM,0,0,0,0,1,0,0,100,36,21,47,24,38,26,46,45,1,18,19
2484,UNTY,"Unity Bancorp, Inc.",520313152,51.87,52.65,-0.78,-1.48,100900,66784,1.49,3112767,3.52,61.11,49.26,46.63,43.62,42.29,40.85,30.28,54.64,Financial Services,Banks - Regional,NGM,0,1,0,0,1,0,0,71,36,68,47,38,38,26,46,51,7,52,61
2485,CCNE,CNB Financial Corporation,499936704,23.83,24.28,-0.45,-1.85,155200,74304,2.0,1692538,2.11,26.74,23.35,22.81,22.93,22.87,22.79,19.32,29.29,Financial Services,Banks - Regional,NMS,1,0,0,1,0,0,0,62,36,56,47,38,38,26,46,45,7,52,61
2486,CRMT,"America's Car-Mart, Inc.",473155392,57.26,60.38,-3.12,-5.17,64800,93756,0.69,4977430,3.88,67.02,57.14,53.87,51.09,51.81,50.74,36.4,72.26,Consumer Cyclical,Auto & Truck Dealerships,NMS,0,0,0,1,0,0,0,57,36,49,18,19,38,26,46,24,8,46,58
2487,RSVR,"Reservoir Media, Inc.",495618496,7.57,8.03,-0.46,-5.73,154400,85026,1.78,648365,3.15,100.0,7.7,7.58,7.68,7.7,7.7,6.56,9.83,Communication Services,Entertainment,NGM,1,0,1,1,1,0,0,14,36,43,47,38,38,26,36,45,2,28,60
2488,STK,Columbia Seligman Premium Technology Growth Fund,507662080,30.65,30.66,-0.01,-0.03,26700,39824,0.66,1163047,1.22,12.24,30.26,29.54,29.18,29.04,28.77,23.05,36.3,Financial Services,Asset Management,NYQ,0,0,0,1,1,0,0,52,36,43,47,38,38,26,40,45,7,79,82
2489,IIF,"Morgan Stanley India Investment Fund, Inc.",268035856,27.75,27.73,0.02,0.07,29400,24724,1.18,665847,0.91,15.79,27.77,27.12,25.84,25.42,24.88,22.2,30.41,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,0,14,36,63,47,38,38,26,46,45,7,79,82
