#,Ticker,Company Name,Market Cap,Close,Previous Close,Change,% Change,Volume,Avg Volume,Relative Volume,Avg Dollar Volume,ADR %,Relative Measured Volatility,21 EMA,50 EMA,150 EMA,200 EMA,200 EMA 1M,52 Week Low,52 Week High,Sector,Industry,Exchange,Pocket Pivot,RS New High,Tight Range,Inside Day,Think 40,Episodic Pivot,RS Score,RS STS %,RS Rating,RS Rating 3M,RS Rating 6M,RS Rating 1Y,AS Rating 1M,AS Rating 3M,AS Rating 6M,AS Rating 1Y,Sector Rank,Industry Rank,Industry Rank By AS
1940,SXI,Standex International Corporation,1918418688,158.92,157.11,1.81,1.15,159000,99254,1.6,15099254,2.51,62.27,155.49,155.27,164.7,166.61,169.18,128.85,212.66,Industrials,Specialty Industrial Machinery,NYQ,0,0,0,0,1,0,-6,57,25,34,44,44,37,34,21,41,6,51,47
1941,PINC,"Premier, Inc.",1931462912,21.61,21.81,-0.2,-0.92,14053100,1781838,4.28,39293780,2.2,20.79,22.21,21.78,20.76,20.59,20.18,17.23,23.56,Healthcare,Health Information Services,NMS,0,0,0,1,0,0,14,5,72,39,64,15,13,73,62,69,11,39,46
1942,LMAT,"LeMaitre Vascular, Inc.",1865619584,82.57,82.4,0.17,0.21,230500,185920,1.03,15461761,2.52,22.44,82.77,83.6,86.38,86.01,86.76,71.42,109.58,Healthcare,Medical Instruments & Supplies,NGM,1,0,1,1,0,0,-3,5,31,57,81,90,52,35,29,48,11,119,105
1943,SEI,"Solaris Energy Infrastructure, Inc.",1942529408,28.98,28.76,0.22,0.76,2702200,1481396,1.82,36535269,5.79,9.63,27.53,25.8,23.39,22.11,20.8,8.24,39.02,Energy,Oil & Gas Equipment & Services,NYQ,1,0,0,1,0,0,85,71,96,97,99,54,65,86,60,98,12,115,36
1944,IDYA,"IDEAYA Biosciences, Inc.",1871627392,21.37,22.29,-0.92,-4.13,3201700,1342978,1.15,26600743,4.58,58.75,21.35,20.42,22.37,23.81,24.28,13.45,44.42,Healthcare,Biotechnology,NMS,0,0,0,0,0,0,-7,14,23,3,8,73,74,85,23,9,11,93,75
1945,OFG,OFG Bancorp,1943837312,43.09,43.28,-0.19,-0.44,420700,287130,1.09,11637921,1.7,31.43,41.77,41.14,40.82,40.54,40.29,33.15,47.66,Financial Services,Banks - Regional,NYQ,0,0,0,0,1,0,7,86,60,62,66,79,63,63,58,68,7,55,76
1946,IRON,"Disc Medicine, Inc.",1887569408,54.5,54.13,0.37,0.68,1057300,387498,1.49,18733644,4.38,26.57,51.35,49.75,50.73,50.93,50.87,30.82,68.73,Healthcare,Biotechnology,NGM,1,0,0,1,1,0,6,86,59,37,82,13,91,56,22,73,11,93,75
1947,GOGO,Gogo Inc.,1956184576,14.79,14.58,0.21,1.44,4260800,2047272,1.47,23394559,4.44,18.66,12.88,11.28,9.43,9.23,8.48,6.17,15.1,Communication Services,Telecom Services,NMS,1,0,0,1,1,1,85,95,96,78,26,21,98,96,98,88,5,47,66
1948,PBI,Pitney Bowes Inc.,1972032512,10.88,10.94,-0.06,-0.55,5141500,2119214,2.42,20518669,2.61,60.0,10.35,9.86,8.87,8.44,8.0,5.22,11.24,Industrials,Integrated Freight & Logistics,NYQ,0,0,0,0,1,0,54,95,93,96,90,89,73,78,94,95,6,125,33
1949,CNTA,Centessa Pharmaceuticals plc,1754417536,13.13,13.04,0.09,0.69,817500,897076,0.8,11393275,5.8,12.67,12.85,13.05,13.91,13.81,14.04,8.46,19.09,Healthcare,Biotechnology,NMS,0,0,0,1,1,0,-2,67,33,78,94,74,44,14,16,84,11,93,75
1950,NVCR,NovoCure Limited,2006748032,18.0,17.1,0.9,5.26,3417500,1302950,2.27,22854381,5.24,25.79,17.43,17.82,19.2,19.47,19.95,14.17,34.13,Healthcare,Medical Devices,NMS,1,0,0,0,0,1,-8,71,22,41,97,73,9,24,4,35,11,103,80
1951,CSTM,Constellium SE,1909384448,13.36,13.51,-0.15,-1.11,4998000,1839712,2.72,21352945,3.33,17.31,12.98,12.17,11.98,12.44,12.28,7.33,19.65,Basic Materials,Aluminum,NYQ,0,0,0,0,0,0,8,48,62,14,2,62,79,88,89,11,8,60,6
1952,ARDT,"Ardent Health, Inc.",1956841984,13.68,13.31,0.37,2.78,827800,298332,2.77,4090032,3.23,21.36,13.55,13.72,14.47,14.79,15.05,11.31,20.72,Healthcare,Medical Care Facilities,NYQ,1,0,0,1,0,0,-10,48,20,16,24,44,10,55,23,22,11,91,118
1953,NTB,The Bank of N.T. Butterfield & Son Limited,1909776384,44.6,44.91,-0.31,-0.69,300500,170206,1.77,7096051,1.48,33.06,43.15,41.89,39.35,38.44,37.39,33.04,45.1,Financial Services,Banks - Diversified,NYQ,1,0,0,0,1,0,22,81,81,81,67,81,70,75,85,79,7,3,21
1954,ZIM,ZIM Integrated Shipping Services Ltd.,1991170816,16.53,15.67,0.86,5.49,7691900,6487676,1.12,108165645,4.4,40.66,16.66,16.39,15.59,15.13,14.75,11.04,30.15,Industrials,Marine Shipping,NYQ,0,0,0,0,0,0,5,19,57,87,94,98,15,61,35,65,6,136,92
1955,SID,Companhia Siderúrgica Nacional,1843265024,1.39,1.36,0.03,2.21,3162000,3235824,0.9,5047596,3.74,33.33,1.47,1.52,1.64,1.72,1.77,1.27,2.5,Basic Materials,Steel,NYQ,0,0,0,1,0,0,-23,14,8,29,2,16,6,7,34,10,8,96,26
1956,CDLR,Cadeler A/S,1779558144,20.31,20.2,0.11,0.54,377900,52434,2.73,1070540,1.57,50.0,20.86,20.6,21.07,21.28,21.33,17.36,28.75,Industrials,Engineering & Construction,NYQ,1,0,1,0,0,0,-11,10,18,28,36,44,37,34,30,18,6,11,9
1957,SRPT,"Sarepta Therapeutics, Inc.",1695294720,17.11,17.23,-0.12,-0.7,4729400,5681456,0.79,186052594,11.05,0.0,27.83,40.48,72.36,81.31,92.8,16.97,162.95,Healthcare,Biotechnology,NMS,0,0,0,0,0,0,-83,5,0,3,34,92,0,0,0,0,11,93,75
1958,UTI,"Universal Technical Institute, Inc.",1878102016,34.52,33.38,1.14,3.42,1446100,818386,0.7,26898487,3.51,59.04,33.74,32.45,28.23,26.55,24.9,15.06,36.32,Consumer Defensive,Education & Training Services,NYQ,1,0,0,0,0,0,70,52,95,94,95,93,21,90,90,96,9,25,129
1959,HE,"Hawaiian Electric Industries, Inc.",1837060992,10.65,10.53,0.12,1.14,3401300,1694576,1.1,17821065,2.34,37.21,10.55,10.52,10.54,10.8,10.85,7.61,18.19,Utilities,Utilities - Regulated Electric,NYQ,1,0,0,0,0,0,4,29,55,78,27,5,22,25,72,63,3,33,132
1960,UFPT,"UFP Technologies, Inc.",1885627648,244.67,247.14,-2.47,-1.0,163800,192492,0.76,44597721,3.46,39.63,238.35,233.16,241.33,244.42,245.7,178.26,366.41,Healthcare,Medical Devices,NCM,0,0,1,0,0,0,3,57,53,15,44,90,68,83,42,32,11,103,80
1961,CSGS,"CSG Systems International, Inc.",1865532800,64.38,63.63,0.75,1.18,515400,270632,1.47,17028157,2.31,50.66,63.71,62.9,59.04,57.46,56.04,39.86,67.6,Technology,Software - Infrastructure,NMS,1,0,0,1,0,0,29,10,86,90,64,13,25,65,87,89,1,30,56
1962,CMBT,Cmb.Tech NV,1797128832,9.21,9.25,-0.04,-0.43,34200,130990,0.26,1205426,3.49,13.82,9.36,9.33,10.23,10.69,10.97,7.65,18.43,Energy,Oil & Gas Midstream,NYQ,0,0,0,1,0,0,-18,10,12,15,6,90,44,47,30,8,12,81,70
1963,KLIC,"Kulicke and Soffa Industries, Inc.",1866978560,34.75,35.38,-0.63,-1.78,1099400,669850,0.84,21850289,2.92,72.41,34.02,33.73,36.96,38.35,39.32,26.63,53.71,Technology,Semiconductor Equipment & Materials,NMS,0,0,0,1,1,0,-11,48,18,12,56,26,75,59,12,16,1,104,2
1964,BWLP,BW LPG Limited,1834275200,12.01,11.98,0.03,0.25,279600,406698,0.69,4480726,2.46,0.0,11.6,11.18,11.3,11.42,11.4,7.86,19.36,Industrials,Marine Shipping,NYQ,0,0,0,1,0,0,-2,62,33,34,13,97,86,62,78,14,6,136,92
1965,HUN,Huntsman Corporation,1834757888,10.56,10.45,0.11,1.05,4325100,3989550,1.08,46607074,3.55,11.43,10.93,11.83,14.63,15.64,16.69,10.13,25.12,Basic Materials,Chemicals,NYQ,0,0,0,1,0,0,-41,14,2,16,9,26,12,2,5,4,8,139,87
1966,GLPG,Galapagos NV,1849293312,27.98,28.07,-0.09,-0.32,183100,369840,0.49,10064857,1.95,20.83,27.98,27.45,26.95,27.26,27.05,22.36,31.23,Healthcare,Biotechnology,NMS,0,0,1,0,0,0,6,10,59,29,21,7,16,68,62,58,11,93,75
1967,EVCM,EverCommerce Inc.,1898393088,10.3,10.42,-0.12,-1.15,1025600,213766,3.22,2171011,2.89,69.7,10.02,10.07,10.25,10.3,10.37,8.1,12.35,Technology,Software - Infrastructure,NMS,0,0,0,0,0,0,-2,57,33,43,64,54,56,50,29,33,1,30,56
1968,MAN,ManpowerGroup Inc.,1883230976,40.47,40.69,-0.22,-0.54,782100,1003488,0.78,41357546,3.03,30.05,40.65,42.92,50.46,53.03,55.8,37.99,78.22,Industrials,Staffing & Employment Services,NYQ,0,0,0,1,0,0,-34,24,3,32,11,33,18,2,11,8,6,135,120
1969,INSW,"International Seaways, Inc.",1881760000,37.02,38.14,-1.12,-2.94,956400,679342,1.39,24849433,3.46,44.83,37.97,36.78,37.02,37.74,37.68,27.2,60.7,Energy,Oil & Gas Midstream,NYQ,0,0,0,1,0,0,-4,5,29,13,5,93,55,73,65,12,12,81,70
1970,NIC,"Nicolet Bankshares, Inc.",1885352320,125.03,124.85,0.18,0.14,139100,65016,2.14,7758620,1.81,38.27,120.4,118.57,112.39,109.32,107.05,79.84,126.14,Financial Services,Banks - Regional,NYQ,0,0,0,0,1,0,0,81,42,50,44,44,37,41,52,47,7,55,76
1971,HRMY,"Harmony Biosciences Holdings, Inc.",1836429056,31.98,31.86,0.12,0.38,1452800,676398,1.65,22122474,3.17,12.66,33.0,33.12,33.54,33.59,33.59,26.47,41.61,Healthcare,Biotechnology,NGM,1,0,0,1,0,0,-5,10,27,43,57,26,11,26,36,50,11,93,75
1972,STC,Stewart Information Services Corporation,1821740800,65.25,64.92,0.33,0.51,291100,166070,1.75,10422734,2.33,10.66,63.09,63.57,65.29,65.13,65.76,58.61,78.44,Financial Services,Insurance - Property & Casualty,NYQ,1,0,0,0,0,0,-4,90,29,75,66,82,81,17,37,60,7,29,126
1973,ENOV,Enovis Corporation,1842788736,31.78,32.26,-0.48,-1.49,9308000,1331990,6.98,43643108,3.41,58.43,31.97,33.25,37.68,39.39,41.1,28.83,49.83,Healthcare,Medical Devices,NYQ,0,0,0,0,0,0,-23,29,8,21,20,11,28,9,11,13,11,103,80
1974,EYE,"National Vision Holdings, Inc.",1831674112,23.17,23.06,0.11,0.48,1989700,2742730,0.66,49867991,2.92,8.76,21.6,19.0,15.37,14.94,13.39,9.56,23.42,Consumer Cyclical,Specialty Retail,NMS,1,0,0,0,1,0,95,71,97,67,11,4,90,97,99,93,10,113,63
1975,PGNY,"Progyny, Inc.",1878081408,21.91,21.46,0.45,2.1,2651500,1078534,2.2,23478012,3.3,51.52,21.46,21.62,21.51,21.97,22.07,13.39,30.42,Healthcare,Healthcare Plans,NMS,1,0,0,1,0,0,12,38,70,82,2,7,57,46,94,18,11,87,77
1976,NYAX,Nayax Ltd.,1832504064,49.61,48.53,1.08,2.23,17300,17214,1.0,758363,2.17,78.6,45.87,43.22,37.72,35.84,33.62,20.31,49.84,Technology,Software - Infrastructure,NMS,1,1,0,0,1,1,1,90,49,50,44,33,37,41,58,47,1,30,56
1977,GDRX,"GoodRx Holdings, Inc.",1760844416,4.9,4.93,-0.03,-0.61,1419400,1501546,0.94,6467601,4.21,27.14,4.52,4.41,4.8,5.03,5.16,3.68,9.26,Healthcare,Health Information Services,NMS,1,0,0,1,1,1,-8,86,22,15,3,86,96,66,73,9,11,39,46
1978,HTO,H2O America,1771699712,51.83,51.64,0.19,0.37,378700,249258,1.26,13195818,2.32,27.07,52.54,52.67,52.84,53.18,53.33,44.91,62.18,Utilities,Utilities - Regulated Water,NMS,0,0,0,1,0,0,-1,5,35,57,18,20,25,29,69,46,3,97,128
1979,GLP,Global Partners LP,1796269312,52.55,52.98,-0.43,-0.81,36600,59180,0.62,3068869,3.78,20.31,53.18,52.33,50.63,49.54,48.6,37.0,60.0,Energy,Oil & Gas Midstream,NYQ,0,0,0,1,0,0,0,10,42,50,44,44,37,34,52,41,12,81,70
1980,CASH,"Pathward Financial, Inc.",1890601728,80.25,78.96,1.29,1.63,723600,196654,2.16,15314466,1.88,23.89,76.8,76.85,75.05,73.47,72.83,56.3,86.0,Financial Services,Banks - Regional,NMS,1,0,0,0,0,0,19,81,78,86,85,75,58,68,71,83,7,55,76
1981,CEPU,Central Puerto S.A.,1780747008,11.85,11.76,0.09,0.77,169900,269588,0.63,3320058,4.48,45.24,12.12,12.15,12.05,11.82,11.74,7.07,16.6,Utilities,Utilities - Regulated Electric,NYQ,0,0,0,1,0,0,8,19,62,74,92,86,4,52,20,78,3,33,132
1982,HUT,Hut 8 Corp.,1840525184,17.66,18.68,-1.02,-5.46,7725000,6662796,1.02,104544616,6.21,39.25,17.13,16.22,16.26,16.12,15.85,8.73,31.95,Financial Services,Capital Markets,NMS,1,0,0,1,1,0,26,57,84,19,95,89,89,94,12,63,7,17,15
1983,DHT,"DHT Holdings, Inc.",1790776320,11.04,11.15,-0.11,-0.99,2791700,1691586,1.65,19152073,2.83,34.15,11.47,11.27,10.82,10.69,10.5,8.67,12.32,Energy,Oil & Gas Midstream,NYQ,0,0,0,1,0,0,6,5,59,65,20,83,18,54,83,35,12,81,70
1984,NUV,"Nuveen Municipal Value Fund, Inc.",1805613696,8.68,8.7,-0.02,-0.23,402000,496278,0.81,4242753,0.74,45.51,8.57,8.56,8.56,8.54,8.53,8.38,9.15,Financial Services,Asset Management,NYQ,0,0,1,0,1,0,2,10,51,62,36,54,56,46,65,53,7,77,85
1985,PLTK,Playtika Holding Corp.,1797289472,4.74,4.79,-0.05,-1.04,9423200,1694314,3.79,8162665,2.81,57.68,4.69,4.82,5.55,5.83,6.09,3.97,8.8,Communication Services,Electronic Gaming & Multimedia,NMS,0,0,1,0,0,0,-22,29,9,12,20,28,53,19,12,11,5,100,41
1986,ROCK,"Gibraltar Industries, Inc.",1790951936,60.73,60.31,0.42,0.7,565100,271650,1.01,15793116,2.45,25.35,59.26,58.98,61.19,62.37,63.09,48.96,81.9,Industrials,Building Products & Equipment,NMS,1,0,0,0,0,0,-3,52,31,32,14,28,55,51,58,26,6,98,37
1987,SUPN,"Supernus Pharmaceuticals, Inc.",1746876288,31.16,31.2,-0.04,-0.13,1104200,523184,1.67,16777751,2.85,0.0,32.08,32.31,33.02,32.98,33.14,25.55,40.28,Healthcare,Drug Manufacturers - Specialty & Generic,NGM,0,0,0,0,0,0,0,5,42,60,78,19,23,27,27,64,11,64,106
1988,EVT,Eaton Vance Tax-Advantaged Dividend Income Fund,1830962432,23.99,23.76,0.23,0.97,123200,132334,0.93,3002687,0.97,36.15,23.39,23.02,22.77,22.63,22.46,19.2,25.83,Financial Services,Asset Management,NYQ,1,0,1,0,1,0,7,19,60,64,61,68,64,59,63,60,7,77,85
1989,RVT,"Royce Small-Cap Trust, Inc.",1760828288,14.94,14.97,-0.03,-0.2,485600,242252,2.0,3464067,1.44,61.64,14.71,14.5,14.42,14.34,14.26,12.12,16.93,Financial Services,Asset Management,NYQ,1,0,1,1,1,0,6,5,59,50,66,62,58,62,46,61,7,77,85
1990,FOLD,"Amicus Therapeutics, Inc.",1826030848,5.93,5.69,0.24,4.22,9951600,5233816,1.9,32767991,3.38,100.0,5.95,6.42,7.89,8.38,8.92,5.51,12.65,Healthcare,Biotechnology,NGM,0,0,0,0,0,0,-37,33,3,21,19,13,14,2,5,9,11,93,75
1991,GAB,The Gabelli Equity Trust Inc.,1775876096,5.78,5.75,0.03,0.52,401300,540530,0.74,2992362,1.02,31.04,5.67,5.55,5.34,5.26,5.17,4.5,5.9,Financial Services,Asset Management,NYQ,1,0,1,1,1,0,13,24,71,72,63,58,58,63,77,70,7,77,85
1992,CUBI,"Customers Bancorp, Inc.",1863048448,58.98,58.92,0.06,0.1,475300,242556,1.96,12561296,2.32,43.03,53.68,52.23,51.28,50.92,50.47,40.75,68.49,Financial Services,Banks - Regional,NYQ,1,0,0,0,1,0,23,95,82,70,44,73,89,78,85,73,7,55,76
1993,INDV,Indivior PLC,1744670720,13.95,13.69,0.26,1.9,20707800,1420150,9.96,17987899,3.62,40.0,13.42,12.42,11.61,11.86,11.46,7.33,15.91,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,1,0,0,1,0,0,28,38,85,12,24,15,87,93,81,21,11,64,106
1994,UPWK,Upwork Inc.,1793571712,13.63,13.57,0.06,0.44,3114600,2252080,1.18,33460950,3.6,28.09,14.18,14.52,14.37,14.15,14.12,8.43,18.14,Communication Services,Internet Content & Information,NMS,1,0,0,1,0,0,9,24,65,69,91,23,4,54,19,75,5,57,62
1995,FORTY,Formula Systems (1985) Ltd.,1850940032,113.0,113.0,0.0,0.0,0,308,0.51,31083,0.46,0.0,108.9,102.9,94.06,91.38,87.21,69.28,113.3,Technology,Information Technology Services,NMS,0,0,1,1,0,0,0,29,42,50,44,31,37,41,52,47,1,65,78
1996,SKE,Skeena Resources Limited,1787627136,15.18,15.65,-0.47,-3.0,388500,438256,0.87,5786571,3.61,38.06,14.45,13.27,11.22,10.54,9.64,5.06,16.1,Basic Materials,Other Industrial Metals & Mining,NYQ,1,1,0,1,1,0,100,67,97,97,94,28,93,94,96,98,8,34,25
1997,HMN,Horace Mann Educators Corporation,1749015552,42.89,42.75,0.14,0.33,361100,293064,1.12,12346346,1.73,0.0,42.56,42.14,40.34,39.48,38.77,31.81,44.44,Financial Services,Insurance - Property & Casualty,NYQ,1,0,1,1,0,0,15,10,74,86,75,56,31,50,74,81,7,29,126
1998,TRMD,TORM plc,1700558336,17.08,17.34,-0.26,-1.5,998300,787594,1.13,13396528,2.97,26.35,17.57,17.22,18.77,19.72,20.2,13.6,40.47,Energy,Oil & Gas Midstream,NMS,1,0,0,1,0,0,-19,14,11,8,3,94,74,55,32,5,12,81,70
1999,MNR,N/A,1711138560,14.46,14.42,0.04,0.28,214800,339768,0.63,4716280,2.85,62.89,14.27,13.91,14.14,14.27,14.3,12.4,20.94,Energy,Oil & Gas E&P,NYQ,0,0,0,1,0,0,-3,52,31,37,54,78,75,35,46,25,12,122,27
2000,FBNC,First Bancorp,1812133760,43.75,43.15,0.6,1.39,838900,192946,3.87,7940022,2.01,100.0,41.7,41.27,41.05,40.64,40.45,30.76,50.34,Financial Services,Banks - Regional,NMS,1,0,0,0,1,0,14,100,72,72,80,27,68,66,45,84,7,55,76
2001,NTCT,"NetScout Systems, Inc.",1747553280,24.5,25.14,-0.64,-2.55,890700,457536,1.59,10391907,2.19,100.0,23.81,23.03,22.23,22.11,21.74,17.73,27.89,Technology,Software - Infrastructure,NMS,0,0,0,1,1,0,19,71,78,65,57,9,72,75,76,79,1,30,56
2002,MTX,Minerals Technologies Inc.,1764624000,55.51,55.61,-0.1,-0.18,443500,285370,1.55,15893081,2.38,15.15,55.79,57.34,63.82,65.58,67.7,49.54,90.3,Basic Materials,Specialty Chemicals,NYQ,0,0,0,0,0,0,-22,14,9,22,54,89,16,11,12,11,8,127,68
2003,CHCO,City Holding Company,1784968064,123.25,122.8,0.45,0.37,359300,67218,3.31,7971716,1.55,35.34,119.02,118.26,117.16,116.12,115.62,102.22,137.28,Financial Services,Banks - Regional,NMS,1,0,0,0,0,0,0,86,42,50,44,44,37,41,52,41,7,55,76
2004,TARS,"Tarsus Pharmaceuticals, Inc.",1695272960,40.35,40.33,0.02,0.05,951800,659178,0.92,29393607,4.43,12.13,41.64,43.64,44.55,43.42,43.82,20.08,57.28,Healthcare,Biotechnology,NMS,0,0,0,0,0,0,3,5,53,93,97,79,9,5,13,89,11,93,75
2005,ARLO,"Arlo Technologies, Inc.",1775395200,17.17,17.36,-0.19,-1.09,1880000,990710,0.95,14433346,3.77,27.78,16.2,14.4,12.63,12.37,11.45,7.84,17.7,Industrials,Building Products & Equipment,NYQ,0,0,0,1,1,1,52,52,93,23,34,79,95,96,94,77,6,98,37
2006,SHO,"Sunstone Hotel Investors, Inc.",1773822336,8.92,8.88,0.04,0.45,3702400,2661936,1.37,23023778,2.76,37.5,8.78,8.86,9.49,9.64,9.83,7.45,12.41,Real Estate,REIT - Hotel & Motel,NYQ,1,0,0,0,0,0,-11,24,18,27,72,52,26,23,13,27,13,140,39
2007,SHOO,"Steven Madden, Ltd.",1783738752,24.56,23.83,0.73,3.06,3969800,1712390,1.58,40254878,3.32,24.4,24.09,24.59,29.81,31.61,33.25,19.05,50.01,Consumer Cyclical,Footwear & Accessories,NMS,1,0,0,1,0,1,-29,43,5,6,32,81,20,19,5,8,10,118,121
2008,CERT,"Certara, Inc.",1852709504,11.38,11.42,-0.04,-0.35,2205500,1905490,1.11,23021082,4.32,12.63,11.21,11.54,11.93,12.18,12.4,8.64,16.93,Healthcare,Health Information Services,NMS,0,0,0,0,0,0,5,43,57,20,12,12,31,74,69,19,11,39,46
2009,FIHL,Fidelis Insurance Holdings Limited,1779710208,16.27,16.31,-0.04,-0.25,1896300,637372,2.98,10654873,2.77,23.42,16.48,16.56,16.63,16.63,16.62,14.17,21.32,Financial Services,Insurance - Diversified,NYQ,0,0,0,1,0,0,-4,19,29,31,63,70,12,46,33,49,7,42,125
2010,NXRT,"NexPoint Residential Trust, Inc.",1703931392,33.19,33.16,0.03,0.09,356900,146300,2.44,5065592,2.11,79.21,33.67,34.66,36.84,37.16,37.97,30.98,48.37,Real Estate,REIT - Residential,NYQ,1,0,0,0,0,0,-16,10,14,62,72,78,23,10,18,27,13,126,135
2011,HCI,"HCI Group, Inc.",1744741888,151.09,150.57,0.52,0.35,228200,131926,1.73,20545341,3.24,22.48,154.7,153.48,138.32,132.25,126.78,83.65,176.4,Financial Services,Insurance - Property & Casualty,NYQ,0,0,0,1,0,0,28,10,85,92,75,79,9,47,89,90,7,29,126
2012,BEAM,Beam Therapeutics Inc.,1689357568,16.8,17.14,-0.34,-1.98,4494400,1928404,1.34,33935919,5.96,16.94,17.12,18.01,21.21,22.14,23.26,13.52,35.25,Healthcare,Biotechnology,NMS,0,0,0,0,0,0,-31,10,4,17,61,13,58,4,4,11,11,93,75
2013,PWP,Perella Weinberg Partners,1731054848,19.88,19.58,0.3,1.53,3690700,1020152,3.07,18327838,3.31,48.2,18.57,18.41,19.35,19.26,19.44,14.12,27.03,Financial Services,Capital Markets,NMS,1,0,1,0,1,0,7,100,60,64,93,90,86,64,20,78,7,17,15
2014,LION,Lionsgate Studios Corp.,1677105920,5.87,5.79,0.08,1.38,2730000,2105670,1.3,14137842,5.3,0.0,6.27,6.64,7.13,7.32,7.53,5.6,9.14,N/A,N/A,NYQ,0,0,0,0,0,0,-21,10,10,41,15,9,4,5,22,13,4,54,90
2015,IQ,"iQIYI, Inc.",1714066176,1.77,1.78,-0.01,-0.56,12244900,23290992,0.52,41531393,3.83,26.67,1.75,1.81,2.1,2.27,2.39,1.5,4.24,Communication Services,Entertainment,NMS,0,0,0,1,0,0,-27,52,6,28,4,20,76,5,22,4,5,18,32
2016,PHIN,PHINIA Inc.,1776877312,44.64,44.56,0.08,0.18,784000,473286,1.66,20093944,2.37,7.22,43.19,43.02,44.08,43.93,44.11,36.25,57.23,Consumer Cyclical,Auto Parts,NYQ,0,0,0,0,1,0,3,71,53,62,80,86,57,56,36,63,10,43,74
2017,ARCB,ArcBest Corporation,1739795712,75.55,74.59,0.96,1.29,1119500,399234,1.71,25911606,3.47,29.54,69.49,68.29,78.6,83.24,86.46,55.19,129.83,Industrials,Trucking,NMS,1,0,0,1,1,0,-13,100,16,8,12,26,91,62,18,13,6,142,54
2018,ARQT,"Arcutis Biotherapeutics, Inc.",1637835392,13.74,14.4,-0.66,-4.58,2335200,2000240,1.14,27865099,4.56,80.92,13.91,13.97,13.34,12.84,12.64,7.86,17.75,Healthcare,Biotechnology,NMS,1,0,0,1,0,0,13,29,71,95,98,97,45,11,32,85,11,93,75
2019,CCS,"Century Communities, Inc.",1713058944,56.08,55.59,0.49,0.88,601100,419634,1.43,22868294,3.27,7.94,54.35,56.08,65.66,68.78,72.09,50.42,108.42,Real Estate,Real Estate - Development,NYQ,1,0,0,1,0,0,-26,86,7,20,14,35,72,9,14,14,13,112,112
2020,CNXN,"PC Connection, Inc.",1677231104,66.04,65.84,0.2,0.3,163300,97756,1.26,6382307,1.7,49.22,65.45,65.27,65.94,66.01,66.23,56.82,77.19,Technology,Electronics & Computer Distribution,NMS,1,0,0,1,0,0,0,24,42,31,44,44,37,41,38,41,1,66,50
2021,WERN,"Werner Enterprises, Inc.",1704352512,27.6,27.42,0.18,0.66,1232100,1022598,1.2,27513464,3.09,19.61,27.38,27.69,30.67,31.76,32.74,23.02,42.48,Industrials,Trucking,NMS,0,0,0,1,0,0,-16,29,14,19,29,20,69,22,15,17,6,142,54
2022,PDO,Pimco Dynamic Income Opportunities Fund,1708457216,13.43,13.41,0.02,0.15,310500,395460,0.79,5238927,0.7,30.05,13.33,13.27,13.06,12.91,12.81,11.81,14.44,Financial Services,Asset Management,NYQ,0,0,1,1,1,0,5,5,57,75,60,73,51,36,72,61,7,77,85
2023,STEW,"SRH Total Return Fund, Inc.",1692548352,17.55,17.46,0.09,0.52,84700,130696,0.65,2260760,1.02,40.0,17.39,17.24,16.6,16.3,16.06,14.32,17.89,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,12,10,70,81,66,66,44,54,77,73,7,77,85
2024,AEO,"American Eagle Outfitters, Inc.",1711887872,9.88,9.62,0.26,2.7,10058400,7876594,1.25,84877880,3.92,13.16,10.07,10.69,13.07,13.97,14.85,9.27,22.83,Consumer Cyclical,Apparel Retail,NYQ,1,0,0,0,0,0,-33,19,4,5,10,80,5,11,5,4,10,128,137
2025,XMTR,"Xometry, Inc.",1704257536,33.63,33.4,0.23,0.69,689200,691738,0.91,21481095,5.2,16.45,32.79,31.44,29.21,28.28,27.19,11.08,45.33,Industrials,Specialty Industrial Machinery,NMS,0,0,0,0,0,0,60,43,94,90,98,4,55,88,15,97,6,51,47
2026,RQI,"Cohen & Steers Quality Income Realty Fund, Inc.",1658878720,12.34,12.27,0.07,0.57,324600,290702,1.12,3521496,1.33,55.13,12.33,12.24,12.18,12.1,12.04,10.39,14.41,Financial Services,Asset Management,NYQ,0,0,1,0,1,0,3,10,53,65,54,60,31,48,65,65,7,77,85
2027,DFIN,"Donnelley Financial Solutions, Inc.",1699509888,61.49,61.02,0.47,0.77,587700,271222,2.17,14382738,1.83,74.64,58.35,55.1,54.97,55.7,55.14,37.8,71.01,Technology,Software - Application,NYQ,0,0,0,0,1,0,16,76,75,11,34,68,86,92,48,52,1,59,94
2028,VSAT,"Viasat, Inc.",1902672000,14.6,14.36,0.24,1.67,5060100,3522144,1.07,37199398,5.41,12.42,12.16,10.93,10.67,11.29,11.2,6.69,26.7,Technology,Communication Equipment,NMS,1,0,0,1,1,1,33,100,87,50,3,2,99,89,95,63,1,10,8
2029,PL,Planet Labs PBC,1838791296,6.07,6.06,0.01,0.17,26480200,7265506,2.69,36695091,7.0,42.8,5.16,4.6,4.05,3.86,3.56,1.73,6.71,Industrials,Aerospace & Defense,NYQ,1,0,0,0,1,1,120,90,98,93,96,7,99,97,93,98,6,9,20
